#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="treePrior" ntaxa="30" spec="gammaspike.tree.BirthDeathStubSimulator">
#        <parameter id="r0" lower="0.0" name="r0" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#        <parameter id="RealParameter" lower="0.0" name="samplingProportion" spec="beast.base.inference.parameter.RealParameter" upper="0.0">0.0</parameter>
#        <parameter id="lambda" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#        <tree id="tree" spec="beast.base.evolution.tree.Tree">
#            <taxonset id="TaxonSet">
#            </taxonset>
#        </tree>
#    </distribution>
#    <prior id="Prior" name="distribution" x="@lambda">
#        <LogNormal id="LogNormalDistributionModel" meanInRealSpace="true" name="distr">
#            <M id="Function$Constant" spec="beast.base.core.Function$Constant" value="10.0"/>
#            <S id="Function$Constant1" spec="beast.base.core.Function$Constant" value="0.5"/>
#        </LogNormal>
#    </prior>
#    <prior id="Prior1" name="distribution" x="@r0">
#        <LogNormal id="LogNormalDistributionModel1" meanInRealSpace="true" name="distr">
#            <M id="Function$Constant2" spec="beast.base.core.Function$Constant" value="4.0"/>
#            <S id="Function$Constant3" spec="beast.base.core.Function$Constant" value="0.5"/>
#        </LogNormal>
#    </prior>
#    <prior id="Prior2" name="distribution">
#        <parameter id="omega" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#        <LogNormal id="LogNormalDistributionModel2" meanInRealSpace="true" name="distr">
#            <M id="Function$Constant4" spec="beast.base.core.Function$Constant" value="1.0"/>
#            <S id="Function$Constant5" spec="beast.base.core.Function$Constant" value="1.0"/>
#        </LogNormal>
#    </prior>
#    <prior id="Prior3" name="distribution">
#        <parameter id="gammaShape" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#        <Exponential id="Exponential" name="distr">
#            <mean id="Function$Constant6" spec="beast.base.core.Function$Constant" value="1.0"/>
#        </Exponential>
#    </prior>
#    <prior id="Prior4" name="distribution">
#        <parameter dimension="61" id="frequencies.codon" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.01639344</parameter>
#        <Dirichlet id="Dirichlet" name="distr">
#            <alpha id="Function$Constant7" spec="beast.base.core.Function$Constant" value="2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0"/>
#        </Dirichlet>
#    </prior>
#    <prior id="Prior5" name="distribution">
#        <parameter dimension="6" id="rates.codon.1" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">1.0</parameter>
#        <Dirichlet id="Dirichlet1" name="distr">
#            <alpha id="Function$Constant8" spec="beast.base.core.Function$Constant" value="1.0 4.0 1.0 1.0 4.0 1.0"/>
#        </Dirichlet>
#    </prior>
#    <prior id="Prior6" name="distribution">
#        <parameter dimension="6" id="rates.codon.2" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">1.0</parameter>
#        <Dirichlet id="Dirichlet2" name="distr">
#            <alpha id="Function$Constant9" spec="beast.base.core.Function$Constant" value="1.0 4.0 1.0 1.0 4.0 1.0"/>
#        </Dirichlet>
#    </prior>
#    <prior id="Prior7" name="distribution">
#        <parameter dimension="6" id="rates.codon.3" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">1.0</parameter>
#        <Dirichlet id="Dirichlet3" name="distr">
#            <alpha id="Function$Constant10" spec="beast.base.core.Function$Constant" value="1.0 4.0 1.0 1.0 4.0 1.0"/>
#        </Dirichlet>
#    </prior>
#</input>
#
Sample	lambda	r0	branchRates.1	branchRates.2	branchRates.3	branchRates.4	branchRates.5	branchRates.6	branchRates.7	branchRates.8	branchRates.9	branchRates.10	branchRates.11	branchRates.12	branchRates.13	branchRates.14	branchRates.15	branchRates.16	branchRates.17	branchRates.18	branchRates.19	branchRates.20	branchRates.21	branchRates.22	branchRates.23	branchRates.24	branchRates.25	branchRates.26	branchRates.27	branchRates.28	branchRates.29	branchRates.30	branchRates.31	branchRates.32	branchRates.33	branchRates.34	branchRates.35	branchRates.36	branchRates.37	branchRates.38	branchRates.39	branchRates.40	branchRates.41	branchRates.42	branchRates.43	branchRates.44	branchRates.45	branchRates.46	branchRates.47	branchRates.48	branchRates.49	branchRates.50	branchRates.51	branchRates.52	branchRates.53	branchRates.54	branchRates.55	branchRates.56	branchRates.57	branchRates.58	branchRates.59	clockSD	gammaShape	rates.codon.1.1	rates.codon.1.2	rates.codon.1.3	rates.codon.1.4	rates.codon.1.5	rates.codon.1.6	rates.codon.2.1	rates.codon.2.2	rates.codon.2.3	rates.codon.2.4	rates.codon.2.5	rates.codon.2.6	rates.codon.3.1	rates.codon.3.2	rates.codon.3.3	rates.codon.3.4	rates.codon.3.5	rates.codon.3.6	frequencies.codon.1	frequencies.codon.2	frequencies.codon.3	frequencies.codon.4	frequencies.codon.5	frequencies.codon.6	frequencies.codon.7	frequencies.codon.8	frequencies.codon.9	frequencies.codon.10	frequencies.codon.11	frequencies.codon.12	frequencies.codon.13	frequencies.codon.14	frequencies.codon.15	frequencies.codon.16	frequencies.codon.17	frequencies.codon.18	frequencies.codon.19	frequencies.codon.20	frequencies.codon.21	frequencies.codon.22	frequencies.codon.23	frequencies.codon.24	frequencies.codon.25	frequencies.codon.26	frequencies.codon.27	frequencies.codon.28	frequencies.codon.29	frequencies.codon.30	frequencies.codon.31	frequencies.codon.32	frequencies.codon.33	frequencies.codon.34	frequencies.codon.35	frequencies.codon.36	frequencies.codon.37	frequencies.codon.38	frequencies.codon.39	frequencies.codon.40	frequencies.codon.41	frequencies.codon.42	frequencies.codon.43	frequencies.codon.44	frequencies.codon.45	frequencies.codon.46	frequencies.codon.47	frequencies.codon.48	frequencies.codon.49	frequencies.codon.50	frequencies.codon.51	frequencies.codon.52	frequencies.codon.53	frequencies.codon.54	frequencies.codon.55	frequencies.codon.56	frequencies.codon.57	frequencies.codon.58	frequencies.codon.59	frequencies.codon.60	frequencies.codon.61	omega	tree.height	tree.treeLength
35	3.768945281747712	4.098146836433062	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2	0.7879144509304247	0.00234730179912124	0.5097455572712293	0.05996856672856726	0.0924935539854354	0.3247656226340823	0.010679397581564772	0.007008693010573376	0.44870096350260635	0.005930684683689544	0.16009211232635767	0.37784769555030734	4.198509264657292E-4	0.04074959905420971	0.39536486222051215	0.020425884542994245	0.02573211483255655	0.49412085544122	0.023606683908507384	0.014364641129302502	0.030441741364028923	0.006208042164675326	0.01054625941196572	0.015609555772373935	0.0031102201088323133	0.012028580800885988	0.019034797785058826	0.06788284789436617	0.0040760133920321835	0.006636117991897028	0.019204552257102513	0.02794731804027027	0.018794292571301822	0.02304704357623649	0.010217378594658781	0.015589566225451924	0.01427267313988869	0.023165549311093433	0.004442481108150265	0.010332126032482075	0.004343079286017092	0.012446521715852407	0.005167187128163037	0.01687649494878297	0.020482152598795156	0.01773216720660308	0.01461405603071723	0.009660274102142465	0.021798181835843613	0.009482857767962077	0.007479543604632189	0.012070450039994551	0.02479202199283908	0.002895851155352866	0.018661265929156207	0.012612356974262509	0.019785286724317102	0.020870841893623343	0.030616116201342088	0.03986549076039227	0.02732050600455693	0.007716055317094623	9.037486548105208E-4	5.50116658576932E-4	0.033406324856977386	0.020375368489344	0.016543180019994913	0.005044222688600167	0.016635573086751232	0.017542761390631444	0.005513008327885861	0.0026964188481683592	0.02028975294119312	0.08714214582736952	0.012147346170722531	0.01807069013554243	0.002377191991657037	0.0076057722688252566	0.012591137898445752	0.00632468185400544	0.4253712193316387	0.729006357993786	6.075764894664864
36	9.606735809057362	4.9097743648844245	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2	0.3844758021505863	0.05368833175111033	0.22929267381170174	0.10228908018139492	0.025643283393427706	0.5502731961765829	0.038813434685782404	0.035755461844131635	0.25272700875429693	0.16258374737805695	0.1027929685885668	0.3776882045657821	0.06845260886916567	0.059316466973001795	0.3607495638331756	0.09646739392902745	0.06153257171147093	0.4056711004038546	0.016262903149469484	0.00845282913905984	0.01831901446529416	0.004345449684376685	0.007287524058477303	0.0047724488028382485	0.014514962369819374	0.02028108969214218	0.027167063996044998	0.004577122382560445	0.011209152062418728	0.012671351487172647	0.025745386155115752	0.007809614013161719	0.002183576844117687	0.028964766043563024	0.019512038537822005	0.0062123492598019575	0.04075607778721466	0.03129563359511747	0.010860533748778572	0.018052120955825725	0.024414261971990772	0.032565653519225614	0.026742718399118674	0.001485072545813523	0.03505196535120167	0.023779553866813654	0.0104208074700667	0.016289611462994305	0.006709176863710557	0.011422693392121716	0.0370503176957524	0.03466051652540218	0.006271934742267235	0.020584385699657808	0.0035260605420209634	0.011425433884367741	0.02896451661078022	0.023953219366436584	0.03653013213623186	0.0032707396496355914	0.018125934387485637	0.008878765893157748	0.015699158269959778	0.016510011055968634	0.015033469314049884	0.007664491652501564	0.014162934805163738	0.015102816501391718	0.0073659690940424405	0.007693915694250364	0.030162293379250832	0.007801064360776405	0.004638262036807038	0.026059248447595613	0.005463863516678624	0.01494304382669317	0.020648123997448708	0.012090744588281143	0.015160314424569206	0.016686697977594526	0.18154612264836403	0.3015517637629298	2.933477488037725
37	4.104640547684207	8.663841028340066	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2	0.47937944453969705	0.24253098927358188	0.3110675116544	0.0917368683214211	0.06726355384327988	0.26040924264309206	0.026991834264225065	0.13929099599637856	0.29627438041369963	0.11903055585346255	0.035508095981567546	0.2879246169139608	0.12197135484093088	0.011530651299434997	0.5602979964832295	0.050313338193390345	0.030078296392926463	0.2827974527223866	0.06498226490863218	0.013409965049208893	0.007594923983502617	0.005943579243500993	0.009079509690983414	0.006907844070887108	0.005142161476872468	0.0328383817345786	0.00563736060677442	0.03566873794914973	0.024938100805997135	0.005225963690579525	0.0062455192235478085	0.016888960564305878	0.02350012036234493	0.007532328583222118	0.007933013268818763	0.005220186192600625	0.008921010436112126	0.020143887127650046	0.03483336874822798	0.003880392522180993	0.009212483121081989	0.030438396144936732	0.04028797211804732	0.006458802430205765	0.003309939195848991	0.017879826844189206	0.028693681089722495	0.03338568291600377	0.017888470968594642	0.0288919470916458	0.0062734499837748155	0.017685196417706335	0.0056780432611177704	0.008700747715523973	0.005481794857109369	0.012230967215839769	0.00473110544186816	0.0031422199253793373	0.01605061658222533	0.01685316326985069	0.008491725166041877	0.017432844558978085	0.037812181800487496	0.0025178888091485522	0.036695302445483975	0.01459520223763251	0.03437758514352741	0.014681686257237935	0.024544167260885832	0.03481935614640703	0.011340767525066959	0.00877068168507177	0.022709178616826833	0.03011272485020479	0.01900124857889931	0.010551018762087513	0.019765335920921473	0.015009599897124387	0.018313442531499347	0.017698239884748366	1.0845195899246667	0.6880974865100693	7.135740745465342
38	6.488297361105328	3.6998904972423032	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2	0.10462454492541753	0.14884321204126072	0.32760018643890293	0.14660156771773178	0.009855938400807684	0.341807231450665	0.025291863950631863	0.14495142356327376	0.4496448529007319	0.03216250804013118	0.0035517149876207786	0.3632544828813119	0.006435017626930505	0.11941435271477578	0.43690731512728365	0.025518924425741052	0.011079175202759459	0.29095668953422943	0.11612354299521066	0.0269166528197523	0.01420608808885521	0.0037698193071824867	0.015011804976459686	0.012391885893056865	0.02358245451860584	0.008063302168728593	0.01780900433827065	0.031140154100646356	0.024825575042241383	0.014868651882699275	0.02063100783508791	0.03040594841694793	0.014789081920089275	0.010601365176452276	0.02798168127687049	0.03668877721253938	0.01257149691154669	0.008467436365787237	0.03211588346981394	0.013617370859034066	0.010411256034271434	0.004442379958817787	0.005736094016378805	0.01268348965920035	0.0038587648050833704	0.005691292819245018	0.01897051560777522	0.00769980579122891	0.0014797863249363477	0.012462213987739522	0.008491070003630903	0.006256986562135439	0.017689680046730282	0.0013139775065727612	0.017658830715605124	0.027286131780809766	0.01602842154528955	0.022552497369160884	0.024020987177687556	0.008772230927152028	0.010513017550947737	0.022662020345723854	0.043581325039123875	0.010624905904490115	0.007135620096829771	0.03811355974596836	0.006529449814316534	0.015663358570408983	0.009919868270434612	0.027678685214023797	0.011651571896281906	0.011248035025964371	0.01946801120637003	0.0036668917049922246	0.02141436480813084	0.028680166313252358	0.013448906344230807	0.03407160677399557	0.01652019559706701	0.01344658455732834	0.30796926598188706	0.7026020712931005	6.042667188277345
39	5.770294390570654	2.5727924489368723	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2	0.2617507137036879	0.04265384807719306	0.5637692270039661	0.11165537966014179	0.007111443265641498	0.15617025368328488	0.11863984830977284	0.22692675301467063	0.17514023131196368	0.16400573061665058	0.04810539057893217	0.30722812367584007	0.07859377080194285	0.011635484584166519	0.4784994470267089	0.0294125577776696	0.019357861960822058	0.45003778114763143	0.01105686750300146	0.009060328976853573	0.01926698777564199	0.009111785358723196	0.025882516769615366	0.007141180364976033	0.009363472759352497	0.03479898391374753	0.01108308364623017	0.005654024102994408	0.004683446388105178	0.021690793988089433	0.005053756047498731	0.019689447707113585	0.01287597436604363	0.014537945779139243	0.027693761499281558	0.02488440880336956	0.016702820142124025	0.0015138364207220364	0.008551796952039429	0.05439252499751356	0.03509842743905822	0.00523846365319932	0.005112579095513664	0.00616762439279792	0.003250191146035362	0.01919252026316552	0.0266639033830461	0.026109173964652854	0.003678048810439189	8.099206347191268E-4	0.008925693222000472	0.0026150584913424307	0.019438173835212985	0.004176821524853511	0.03608709774087935	0.005723669169056189	0.03837656288592433	0.014833087853791204	0.016503239427145086	0.034581657484928335	0.009765958278274941	0.004462402924692691	0.009382742934930164	0.035635618206165294	0.010453645455047117	0.03225958995465702	0.007736988610827501	0.026931869011040034	0.028302701614482787	0.027093978684779016	0.002550370023438105	7.017400981481281E-4	0.007487586687978998	0.02895427781049855	0.0070700487102422676	0.034208497993443186	0.038460173333471015	0.015642163971799423	0.013655290112210366	0.003029564406937581	2.3361107345169874	0.417801418481932	3.0100503464313193
40	9.352916242474114	2.113093215632284	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2	1.0150859456355608	0.017143139953025976	0.7192580550739242	0.09192222467088275	0.010590609369419923	0.1469320869486937	0.014153883984053501	0.07765090746582028	0.39183905871395697	0.014520560177353996	0.06420946771148786	0.28414066668848265	0.1676393392428982	0.014475735275108394	0.2151825865414334	0.002666186127599562	0.21311222018930978	0.4272489621778362	0.12731430968871266	0.006491679195548052	0.014133050106267654	0.012800925888126943	0.032100013820238416	0.020296224322765333	0.013152791294194678	0.0055571403812702935	0.01522132375369044	0.031527063718756854	9.135213744424054E-4	0.022077530078767386	0.029306365570301467	0.01317550090491217	0.057433437918258404	0.04887130858833267	0.008627528841421959	0.007377829300317226	0.013743698878198877	0.02341552124547849	0.007167255823638169	0.028817659113076186	0.025309187521126004	0.03706245162710012	0.0012291598643634986	0.04133975558302988	0.01352683669060001	0.010572133219450695	0.023631861397572857	0.00938303303260661	0.02833964549766047	0.006430281129469601	0.010153711658346025	0.0026028810205198983	0.01702033029897046	0.004963674422011298	0.01385933623254063	0.005780041361041715	0.02107355208529926	0.018009204715849464	0.011437153441292343	0.009523382393582006	0.016917041807526862	0.010085401417246205	0.009324884873198994	0.010314199896245161	0.0062760946861662795	0.03223330730693635	0.021532799816384587	0.011176642881180065	0.00590914237085677	0.007001596773533555	0.018260975839418315	0.009975884261503677	0.008084465010427571	0.010808788215216575	0.007823575439512162	0.03377618646445268	0.013354311944444136	0.02718169415187236	0.010247486730951218	0.006260536802489662	1.5115956305988834	0.3684400232039496	2.9288573576481505
41	7.064152854020329	3.5181943271257508	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2	0.5087097993486571	0.009824436477902555	0.5333960560315132	0.07249025384454333	0.01760619183698266	0.32861582328315275	0.038067238525905545	0.03427133913233736	0.1479649316165604	0.13424102171334396	0.09035560747355285	0.4469830166969154	0.14618408336729	0.11038039049988076	0.27307150750537984	0.05727955428783457	0.16396079394665675	0.3003189790562807	0.09498877470396735	0.015155714163351671	0.020682681347817738	0.007435986523649129	0.008846689668922518	0.011659826517604041	0.019060718953615177	0.023355040767692455	0.024806405009986845	0.006816891721242563	0.0503721594951515	0.024217586530217976	0.007197991545692943	0.029704431368724922	0.031018546535718814	0.02142510359545335	0.015023731945255055	0.019376399800644973	0.004850940914136816	0.010875449549386412	0.0032391447840938873	0.00668951749907859	0.003834446278632165	0.012447178780895955	0.002252661425536872	0.026473686095169265	0.007728122253575584	0.0055546066138570495	0.00845513757827805	0.016597477813729285	0.009499067507708733	0.012869100789185142	0.023675475744290745	0.017493090968699353	0.01704569369294796	0.014226945837043307	0.018673014862913614	0.012004042338094682	0.022339759065694756	0.011532860640650061	0.011391715614918724	0.0028223196604465384	0.05736825590763832	0.014811230642611922	0.017971479090009197	0.02815821523985415	0.019334694274888462	0.029766981696474046	0.00828836606490825	0.004402800511646077	0.029446001688137154	0.032699410725793736	0.031626122651140474	0.013387169202057049	0.008625918360295953	0.023739592314462096	0.0035215890912940412	0.006964779240626822	0.011992869130989023	0.02062625795507379	0.004947610979382998	0.013593293433011288	1.51463586171361	0.44878719350957896	4.161877566442964
42	6.787705144498167	8.561182333487533	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2	2.0866242776734514	0.08386422866630144	0.43705419660331957	0.02294842150565231	0.04145431786347689	0.34036248595792346	0.07431634940332645	0.009161655312263293	0.2962647742536453	0.07404386979116877	0.11125281122516764	0.4279986793226303	0.0812782100951247	0.08174880760351323	0.46785566496912767	0.08126291569702429	0.13367101430388506	0.13647393795071305	0.09898765947573664	0.007722915818116974	0.02738175158791396	0.007795932842185602	0.018529281440355906	0.01752709365745947	0.011049140031443335	0.01059660285534056	0.006184640406519305	0.015637428166922575	0.014702712177348705	0.008270200166471533	0.019744671334227148	0.0031198575505498654	0.005262281878536833	0.022729227139010863	0.023596879951416863	0.011798895239110074	0.024708653982170987	0.019794188493254983	0.012800442731945883	0.039577725949270864	0.010110319279949317	0.0031538863801828477	0.011680018885838922	0.027756146733188915	0.02919078997986473	0.022035320041197057	0.013892568685347642	0.005264571624030205	0.023991957596643958	0.010299120542346505	0.022579248292355435	0.005666902033667303	0.014025010289684054	0.0077317301891161845	0.028250755936940205	0.021174136780584253	0.00832286874818059	0.008188090417561673	0.03263535522883971	0.011127365160409816	0.0074400516096359524	0.017463611292156688	0.0160113465069243	0.024219874074606858	0.022280744911059046	0.040309458610607925	0.015536651609106701	0.018923589058102933	0.02388032472153481	0.009314776830327812	0.01744908590692525	0.02802178380130967	0.015085500960616477	0.004947756927330178	0.011855057893613472	0.0026415324924375996	0.014691191145578562	0.031504877913765474	0.02706309375701091	0.005753003751848066	1.2305774317013025	0.48967705680551477	4.123273933506324
43	8.050699280234376	3.5529599849360056	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2	2.724672820726931	0.00313311887595124	0.34190737923875153	0.1581378858048301	0.08435558325628363	0.28986709347665657	0.12259893934752684	0.04301532172672647	0.4048697362761233	0.031511403836124614	0.16815343382915637	0.31880176137325367	0.033648342958615456	0.008533222855513146	0.223460084614768	0.29975147497444415	0.12969733878073855	0.328820647864577	0.00973723090995921	0.013731021948056596	0.004729204757884254	0.011969760658824673	0.0310434947592627	0.008151068406767645	0.013955046923626225	0.00756890899686973	0.018496801893409284	0.0033646712886003954	0.030949643596346412	0.013425778936459187	0.01949779143510118	0.019109330808877674	0.01051003513972413	0.0044430258993161	0.019559348436509805	0.004060863338793714	0.010405272051902854	0.023898426717155984	0.017546084548484744	0.01463641916783444	0.04613164653769604	0.017224397780487767	0.04977301326979651	0.006107276905232644	0.023977778784943983	0.0020703683528031694	0.011268505186962225	0.01108127639867208	0.029215727568312654	0.008310675450283123	0.009645525153211062	0.04443806212929407	0.00852930008988734	0.02077046373120797	0.006121308893604656	0.0026005539672156602	0.010893054795224446	0.027212799107331022	0.0022138765732173933	0.018135699023539092	0.008457673458502969	0.028571623326711055	0.020276317817278053	0.020984111846376424	0.010811512720605362	0.023682411653050118	0.0016525966069850409	0.01796878515281479	0.03347172413324972	0.006969705257783635	0.012160493559270567	0.006466464526005788	0.006976780583809177	0.009508990371034151	0.020894371885494565	0.029039633798300473	0.011296625619534657	0.005440948184695271	0.04742895980140586	0.021166960288361594	0.03439376411018248	0.5239311189047007	5.691333153205978
44	18.470155727361405	4.869379159592334	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2	0.42478072452879306	0.15143448632234174	0.4827909519227996	0.07325765000680755	0.05907802827366637	0.12280089908584045	0.11063798438854436	0.06795774251487341	0.1930761364299221	0.12697002967058352	0.047453401789500596	0.49563750464856227	0.06890518494655808	0.06567892779330126	0.27239769310764	0.08762186879096268	0.026336752824489655	0.4928807221557678	0.055084035327838655	0.008087561855401073	0.015712531670952642	0.045715060907058354	0.016995642375589426	0.01991392508757023	0.030190128438402585	0.012275235746786513	0.005367251923186541	0.017337753355918358	0.0222536547179912	0.028001858709801423	0.008172374699877716	0.039755165606742464	0.004947078760847049	0.003376237673389409	0.00513130076211265	0.023272729336627832	0.0040619136980798755	0.012662331947272116	0.012233831514103318	0.016148839002513946	0.025616428396289158	0.04269617566363728	0.011469046885142966	0.03446520626895594	0.006763668983360554	0.023250321309794857	0.014007535828332526	0.02772930137193418	0.009773402094276634	0.00318512208571148	0.012640158136980679	0.013341348424212899	0.007360232562895904	0.01550459925567097	0.017045614027486253	0.01341241487314867	0.01155900017682252	0.03896966832245204	0.00476496571897136	0.009341330111027845	0.03204273087829381	0.015360167861639936	0.005915987101636057	0.00787715146176106	0.037074888865103905	0.005445176695759564	0.012972693268172927	0.006759739986216694	0.008022662817491607	0.010545213538013994	0.04735932245968072	0.016073769110199573	0.010026473711192455	0.01417677985854713	0.025145340792729218	0.003947181006089163	0.020845219658998156	0.004854859969529082	0.010724785828383357	0.01032190684323213	0.24036124535679684	0.1921422727896451	1.5394834319045783
